"","Cardiac.Fibroblasts","Ventricular.Cardiomyocyte","Endothelial.Cell","Schwann.Cell","Cardiac.Pericyte","Macrophage"
"chr18-78240001-78245000",0.835849872179526,-0.492388474058262,-0.142157836217531,-0.0137066618858185,-0.088680095335863,-0.0981059555573829
"chr18-78290001-78295000",0.830289140428012,-0.68905751683534,-0.0538013425628786,-0.0301606646774829,-0.105274855095429,-0.0921353337191122
"chr18-79165001-79170000",-0.764457771232458,0.779818488051524,-0.317784532425802,-0.295296186665676,-0.47132579813661,-0.302720288874251
"chr18-79625001-79630000",-0.0898089622265306,-0.128724406654298,-0.0907143445954075,-0.0627113157227634,-0.0798470299762122,0.790682464150551
"chr18-79815001-79820000",-0.152015723003173,-0.138069145859766,-0.089835753319234,-0.0413023822042107,-0.0634386771915201,0.840345611940072
"chr18-79820001-79825000",-0.154792222233911,-0.21413435718572,-0.0960401324115248,-0.089866869745088,-0.122959310817962,0.891055216438452
"chr18-79825001-79830000",-0.144895570272865,-0.194698458742964,-0.0851446551946154,0.0069255215899104,-0.107723483389653,0.884719840792229
"chr18-80010001-80015000",-0.743920728976203,0.837457720925363,-0.568086190191661,-0.298949926133285,-0.537134327620873,-0.388222944027739
"chr19-575001-580000",-0.793471500404435,0.841995090517616,-0.731510210161012,-0.271262305285905,-0.600164855503965,-0.806371015621135
"chr19-580001-585000",-0.714343912839363,0.793585265895239,-0.575452707026114,-0.313786093835126,-0.356197857352617,-0.436787625454986
"chr19-585001-590000",-0.793835741135593,0.794296641768848,-0.408679410279773,-0.0674094537963963,-0.245956536254725,-0.44159495416549
"chr19-845001-850000",0.777579902731884,-0.243520014511601,-0.144108604162694,-0.144029778833863,-0.0276691386573531,-0.089035009561986
"chr19-865001-870000",0.786452132531151,-0.373618818277696,-0.171452127130794,-0.116273369135196,-0.0608295901136568,-0.172630889472301
"chr19-1385001-1390000",-0.684092752393082,0.76773636190822,-0.416909087660967,-0.0581470145347189,-0.229442859656759,-0.239605485932351
"chr19-1425001-1430000",-0.707176528695752,0.772203025824026,-0.332376373924819,-0.252084124202711,-0.284263521266319,-0.229187975794535
"chr19-2125001-2130000",-0.821298935895798,0.87164951249042,-0.820144891737133,-0.184568689923806,-0.524994645209132,-0.452236519013366
"chr19-2130001-2135000",-0.342760278727934,0.779520816533059,-0.225588543848328,-0.153302050989168,-0.33348191769528,-0.312814103988564
"chr19-2175001-2180000",-0.508995459072607,0.781521147166482,-0.314984865389674,-0.0115777125196899,-0.233719919603073,-0.275799985953004
"chr19-2180001-2185000",-0.584926349704952,0.797181678794226,-0.25789072244724,-0.180001165973505,-0.251159314486678,-0.148419182628913
"chr19-2620001-2625000",-0.697358443366661,0.761087970597316,-0.55563443314107,-0.306287975164005,-0.483778207971056,-0.172613781108341
"chr19-2660001-2665000",-0.928777822081169,0.901466163134434,-0.6380256614169,-0.302612364919485,-0.353863283435404,-0.423102082729293
"chr19-2665001-2670000",-0.756967132711871,0.860045289976799,-0.372223138171205,-0.143196382962929,-0.427712088651752,-0.222029182327655
"chr19-2670001-2675000",-0.776823354599587,0.853946836880541,-0.42032106425836,-0.214890114532524,-0.21287877816525,-0.291242431458444
"chr19-2675001-2680000",-0.58129851277769,0.767289771631816,-0.277583864455825,-0.209094460095992,-0.224260361214855,-0.205583261525884
"chr19-2690001-2695000",-0.557196282952161,0.838837304903157,-0.294018981755773,-0.157696094743456,-0.161587258459395,-0.327340111731705
"chr19-2695001-2700000",-0.770444700666443,0.803308299577217,-0.356585846266684,-0.229456635829632,-0.311813977312865,-0.170922688662355
"chr19-2715001-2720000",-0.579681590988309,0.804817989417783,-0.341626922174827,-0.180745260533325,-0.109199158717108,-0.190140536882964
"chr19-2720001-2725000",-0.733188213655612,0.808251823503994,-0.815290101015211,-0.20397435997414,-0.431458107575019,-0.543003610617155
"chr19-2795001-2800000",-0.859970407247906,0.863707905672161,-0.658741355249849,-0.268613100426007,-0.530313478266954,-0.435598421802578
"chr19-2800001-2805000",-0.33645373201528,0.778803709520109,-0.262562106889665,-0.154314864593117,-0.240802633896036,-0.3127652360154
"chr19-2845001-2850000",-0.307660759581855,0.757224730301135,-0.252999987747228,-0.0356517821114598,-0.071193101206532,-0.26106542811036
"chr19-3140001-3145000",-0.00188255178040661,-0.380252099273503,0.0419831441151981,-0.133187056073411,-0.16817299652993,0.771674151214361
"chr19-3925001-3930000",-0.635708787768163,0.842454982516981,-0.28486572833868,0.00290730783883268,-0.223400795503586,-0.344795672170263
"chr19-3930001-3935000",-0.900607338800611,0.908355841920579,-0.843658276260861,-0.396412946940318,-0.50837267979541,-0.881815620466976
"chr19-3935001-3940000",-0.855259126598015,0.881454267753997,-0.42705369394195,-0.238902943169133,-0.368215387386268,-0.32214344493165
"chr19-3940001-3945000",-0.867452506726649,0.896140621989206,-0.763873080412548,-0.240275441460126,-0.404743110806183,-0.419425892008869
"chr19-3945001-3950000",-0.762267561104875,0.848970155440802,-0.622719272215725,-0.154553408293137,-0.385889477497971,-0.345902105273953
"chr19-3950001-3955000",-0.825017796570333,0.843979496841004,-0.797049515183801,-0.438620035429985,-0.54905516416353,-0.698871600332508
"chr19-3960001-3965000",-0.72818461008628,0.761327281050314,-0.403303232194812,-0.153730466002108,-0.10949630153089,-0.243581177705199
"chr19-4430001-4435000",-0.152577007533499,-0.10911805734608,-0.109840283066902,0.0446278413578075,-0.0182578622476752,0.807705319942841
"chr19-4445001-4450000",-0.71188373070441,0.770715916338616,-0.477690937070012,-0.229010960666374,-0.222261718444489,-0.305100462980086
"chr19-4515001-4520000",-0.917860104993156,0.939967615100569,-0.825107512683874,-0.459674680496621,-0.777318952001503,-0.804153675855061
"chr19-4520001-4525000",-0.64453410341404,0.780378692831544,-0.207768542703558,-0.207862819781959,-0.175240184246882,-0.256062876234597
"chr19-4530001-4535000",-0.544332961217335,0.752651167992996,-0.202617081634046,-0.0106446834183597,-0.247589732262915,-0.117730758450023
"chr19-4535001-4540000",-0.852153822286724,0.782488648966319,-0.371547983694734,-0.182324289007567,-0.369677282266858,-0.190660362804705
"chr19-4795001-4800000",-0.540127419049413,0.763141781290356,-0.348509392709005,0.0356366408447903,-0.094445938635419,-0.251812212438567
"chr19-4800001-4805000",-0.746816852934126,0.828714804145173,-0.762792758879468,-0.376112345023281,-0.506490915275889,-0.672815553538899
"chr19-4845001-4850000",0.823465544879905,-0.193882913144528,-0.163945074359901,-0.164046862142003,-0.16347472641437,-0.19809593493259
"chr19-4890001-4895000",-0.383660950314676,0.76284214823622,-0.121309697895355,0.0290306817103681,-0.18810319917839,-0.132052107371284
"chr19-5050001-5055000",-0.565415760312151,0.774314581449888,-0.387127141710916,-0.166481224059017,-0.260993888984555,-0.18442432825127
"chr19-5110001-5115000",-0.777952781602542,0.833721727203029,-0.420457048016011,-0.223957549339059,-0.3911664123926,-0.485420465569951
"chr19-5280001-5285000",0.817097390053417,-0.684089626143218,-0.209032382162795,0.0827648740298045,-0.0476459394154838,-0.151422738347443
"chr19-5535001-5540000",-0.843931245190708,0.89330869267435,-0.699621841674833,-0.321045416317671,-0.455681087344894,-0.641349963836464
"chr19-5870001-5875000",-0.467231181080778,0.781374837885117,-0.166385244764614,-0.130081088842802,-0.0936674799703006,-0.192879427292667
"chr19-5880001-5885000",-0.808464558869562,0.804821781179113,-0.569759060516715,-0.141314401622265,-0.205613147387745,-0.210379604383186
"chr19-5895001-5900000",-0.563392381010339,0.757155986477895,-0.366763284183665,-0.241268904343661,-0.184226964062735,-0.294608257985797
"chr19-6500001-6505000",-0.127325212770713,-0.127991155537187,-0.0737386141686482,0.130778979725325,0.824299732662936,-0.101191092150787
"chr19-6575001-6580000",-0.276576273234742,-0.24428545853611,-0.00442958798854283,0.121046140231581,-0.00376437592862111,0.849404633951706
"chr19-6720001-6725000",0.889886232783693,-0.734932690007439,-0.250522861512993,-0.205197554015102,-0.200210894293265,-0.0282363454425351
"chr19-6770001-6775000",-0.109120749313016,-0.192420048873431,-0.052495325836759,-0.0519036852557204,-0.0893985857274862,0.844042145428409
"chr19-6800001-6805000",-0.0880757641214288,-0.215931306160297,-0.0750449144940177,-0.0760081286151074,0.0156842948508681,0.821721186299369
"chr19-7200001-7205000",-0.466934473414706,0.758233173363307,-0.240332132194007,-0.183715017146908,-0.16655386599002,-0.142193466380052
"chr19-7550001-7555000",-0.657484407920937,0.770340330982527,-0.357432214184331,-0.108392973612473,-0.175122981491266,-0.285874553923959
"chr19-7705001-7710000",-0.123706542103973,-0.197982827317927,-0.191680241824444,-0.0902053180325123,-0.148495977656319,0.893288341056908
"chr19-7715001-7720000",-0.137653635966518,-0.155247837599442,-0.14719425452954,0.0707116158647301,-0.0877193232739092,0.854546956758746
"chr19-7730001-7735000",-0.121616703846277,-0.16244351808833,-0.051298994172805,-0.0541700058622038,-0.0742755435972445,0.830729947779478
"chr19-7745001-7750000",-0.13176700806988,-0.240645224528012,-0.0590625384057993,-0.0184128054313719,-0.148290516225557,0.892329406856244
"chr19-7785001-7790000",-0.276020080561218,-0.156765172134966,-0.00622445505981806,-0.0377532392151603,-0.0854049500892582,0.847151824862932
"chr19-7950001-7955000",-0.699462436172543,0.822915036004538,-0.342636293157555,-0.086635210315672,-0.42706269317457,-0.176082507099901
"chr19-7970001-7975000",-0.754763514360301,0.792047115117682,-0.341337366773776,-0.271514616603908,-0.403219654025893,-0.284122478871839
"chr19-7975001-7980000",-0.518976108359826,0.750985422049852,-0.287196683739236,-0.185270072812814,-0.0985058983897861,-0.110378028161415
"chr19-7990001-7995000",-0.498971723360548,0.799150748417282,-0.337287911619186,-0.17825704411954,-0.128944779613954,-0.241629080829859
"chr19-8500001-8505000",-0.180756826917168,-0.0954236357819018,-0.0929756035528993,-0.0511288069699936,-0.0115349631949517,0.754923750744523
"chr19-8565001-8570000",-0.0742186817555887,-0.263435264539906,-0.164070340016534,-0.0756965383828588,-0.147906238947688,0.891809333692596
"chr19-8645001-8650000",-0.059679012778868,-0.257640730950405,-0.205599670436644,0.0708385027460468,-0.106576662084432,0.87839495319954
"chr19-9705001-9710000",-0.104944393368994,-0.370922101659258,-0.121360353709086,-0.0411874869202859,-0.099306321587558,0.921888395810836
"chr19-9945001-9950000",0.751617684209979,-0.932239350660941,-0.426208122368879,-0.0999344264077527,0.539936102026499,-0.321469568338054
"chr19-10005001-10010000",0.759906036103651,-0.865946306783853,-0.37948715594032,-0.0251243370566953,0.447488059320311,-0.414073967015263
"chr19-10225001-10230000",0.815040091603974,-0.865065740808482,-0.0849952137497048,0.112847517376373,-0.0522898840413451,-0.312378077503332
"chr19-12230001-12235000",-0.652783297596574,0.84211825810448,-0.497376261104171,-0.215273088477523,-0.226346669602714,-0.340972689127566
"chr19-12760001-12765000",-0.725316555733994,0.786377631446486,-0.568355070851847,-0.0369450185734271,-0.26643057483409,-0.451983609260938
"chr19-12770001-12775000",-0.743186462765668,0.812009806323754,-0.769067083771992,-0.0871241541831626,-0.401939795031396,-0.551162146818428
"chr19-13820001-13825000",0.795625629490821,-0.339016996794791,-0.0647908327137907,0.0344248386973826,-0.117350926855833,-0.225619923377333
"chr19-14105001-14110000",-0.82116320815326,0.860016960238898,-0.782970143433374,-0.354916092373978,-0.340589838841983,-0.779915153754893
"chr19-14550001-14555000",-0.699654442328463,0.758919629510707,-0.298237022766061,-0.249536365334192,-0.19720627159914,-0.224591956578238
"chr19-14780001-14785000",-0.0824855975510878,-0.255220454913104,-0.00675995487624852,-0.0523676609078592,0.0268737795321181,0.803492974022244
"chr19-14805001-14810000",-0.0837396534171645,-0.195694893570721,-0.0197911984137857,-0.0211648159705937,0.861946101343123,-0.200130321607051
"chr19-15180001-15185000",-0.0966700393464779,-0.101169122084675,-0.137925164875637,-0.086830819168554,0.839272199532077,-0.13660262847102
"chr19-15195001-15200000",0.0218336955558838,-0.174037051828513,-0.108381668781988,0.0131822186310553,0.777411182049543,-0.153573857781517
"chr19-15200001-15205000",0.0196377528509371,-0.130942555084047,-0.138667002980141,-0.114343697782964,0.773031140679433,-0.122336208849311
"chr19-15400001-15405000",-0.732501935316024,0.756252701696472,-0.470647025860392,-0.187602248810609,-0.0816835191076221,-0.393129426383075
"chr19-15440001-15445000",-0.631083491548363,0.797001216567767,-0.315274895457938,-0.102553992415199,-0.236740583844717,-0.419027745435333
"chr19-16425001-16430000",-0.731804217403444,0.768973909041853,-0.274606423836784,-0.0463372596570681,-0.369083695899736,-0.422297288561685
"chr19-16460001-16465000",-0.699696483814571,0.786389252001721,-0.76168076069448,-0.373345102354498,-0.323273217449744,-0.801641625142645
"chr19-16670001-16675000",-0.777217844193036,0.825249911656373,-0.28109227334478,-0.125942857932714,-0.324350821008247,-0.290953533988187
"chr19-16820001-16825000",0.785468042445301,-0.294877160387032,-0.0338951228761767,-0.0374025310457599,-0.0868780086911222,-0.220657429078455
"chr19-16940001-16945000",-0.578154544286589,0.859727260065577,-0.248244028976664,-0.135510931622213,-0.177267781324512,-0.250529959801563
"chr19-17040001-17045000",-0.135347047588859,-0.223044408774204,0.818037661579709,0.0589243181303753,-0.0644777071400438,-0.106678276850066
"chr19-18390001-18395000",-0.183277814332308,-0.158964059420065,0.00530074182085463,-0.0908896710001647,-0.111768101098576,0.823465625323264
"chr19-18400001-18405000",-0.0923881052614811,-0.166020237740695,-0.087522769297592,0.0242866871379732,0.0042167259804125,0.801206239990835
"chr19-18625001-18630000",0.7721346846162,-0.302198884377257,-0.118680294917828,-0.0230335016285801,0.0303701153644936,-0.154481997593191
"chr19-18660001-18665000",0.806534957216749,-0.806956223335244,-0.311651989378012,0.0340899598079053,0.0286304382202548,-0.254939374026227
"chr19-18805001-18810000",0.791595071681471,-0.387740695947068,-0.18291675880327,0.0347744963351927,-0.069561792481767,-0.0329810064525195
"chr19-19130001-19135000",-0.616444779048147,0.760359468614462,-0.26276107269704,-0.013706261752267,-0.153568199099699,-0.172578904841269
"chr19-19545001-19550000",-0.769426254348523,0.828095597044626,-0.605871145698685,-0.150388190941574,-0.348240807052952,-0.357497372844246
"chr19-19870001-19875000",-0.277809069052836,0.76913783091074,-0.158652823727275,-0.0716943716266118,-0.105613838515586,-0.235709025281835
"chr19-21460001-21465000",-0.620255491843055,0.800211949146741,-0.300753455461666,-0.218583383724465,-0.213380798423456,-0.323830235427315
"chr19-22025001-22030000",-0.286831731896356,0.772544603088826,-0.233799160735248,-0.138504834143481,-0.31288859341073,-0.292869799181901
"chr19-22595001-22600000",0.812029674994079,-0.458049123676621,-0.0640041011754633,0.0460063578085346,-0.0325115163521883,-0.232219152755312
"chr19-23375001-23380000",-0.752839206715856,0.807635327414676,-0.446274242232921,-0.284382127249253,-0.346477162482644,-0.408767149606063
"chr19-23380001-23385000",-0.82774090779776,0.867232561945275,-0.469154545295968,-0.164252877339147,-0.337160650192495,-0.451937517548985
"chr19-27660001-27665000",-0.405860969550687,0.819995265795707,-0.23568665527511,-0.142533940563975,-0.313521294952845,-0.170141318179109
"chr19-27670001-27675000",-0.750949512450374,0.815815059595744,-0.458502155667261,-0.258906882196873,-0.291814959886342,-0.263270694707599
"chr19-27675001-27680000",-0.760861169611673,0.828366707620066,-0.475598721523191,-0.290363472184282,-0.462921613051049,-0.437152339598344
"chr19-27730001-27735000",-0.318424974021693,0.770551169962224,-0.26255089934187,-0.0880357986633968,-0.0691669946007314,-0.158662570875318
"chr19-27760001-27765000",-0.471988693326722,0.78319755128818,-0.243751691166896,-0.179800021932495,-0.271870177850538,-0.28560770751084
"chr19-28290001-28295000",0.85293554674752,-0.312029141862023,-0.093634438764913,-0.109689445601279,-0.186550602973517,-0.165079444473649
"chr19-28310001-28315000",0.870066907251976,-0.234253217357452,-0.22791898220515,-0.114603049639182,-0.289534217526223,-0.15712521677638
"chr19-28790001-28795000",-0.737475239705343,0.806705583576774,-0.530323017173191,-0.174975071174908,-0.317673616922588,-0.427974545331212
"chr19-28860001-28865000",-0.731527048582394,0.780087275872836,-0.611157327939178,-0.31691828640409,-0.157216258427793,-0.485514939405877
"chr19-28870001-28875000",-0.330956573647519,0.754556756676347,-0.193579350109632,-0.16107958795974,-0.176724538865171,-0.317909393391386
"chr19-28880001-28885000",-0.765511020419831,0.858437728626895,-0.71075592389521,-0.32025040464851,-0.524839151110362,-0.509755987048379
"chr19-28885001-28890000",-0.766138746748951,0.859883771694676,-0.543834483483371,-0.26627031287398,-0.396051409744159,-0.425231662319041
"chr19-28965001-28970000",-0.619244979510452,0.788929965550017,-0.216817759789003,-0.201360337361171,-0.250588466745312,-0.181387344791276
"chr19-29095001-29100000",0.895722020665812,-0.552193395830135,-0.178001688537378,-0.00306289574750445,-0.234223643181414,-0.17002949380201
"chr19-29670001-29675000",-0.729908297480258,0.833884032459046,-0.647846644517741,-0.317525805879049,-0.493771967730885,-0.57691315227134
"chr19-30670001-30675000",-0.730282849274811,0.776820423323138,-0.402131083910008,0.0386314269559779,-0.267855965022087,-0.336465770388536
"chr19-30750001-30755000",-0.471218215444834,0.809257827568477,-0.256168316270407,-0.0316815457926023,-0.142153939689464,-0.181708265939757
"chr19-30875001-30880000",-0.0732266797432128,-0.221481694180357,-0.145914314495621,0.0118866771908435,0.011137462421823,0.828398377212651
"chr19-31375001-31380000",0.950973480683375,-0.59445367178061,-0.173526326440229,-0.183826815898771,-0.251552144020495,-0.314663351226181
"chr19-31405001-31410000",0.843204424828945,-0.477186948835415,-0.130630155463533,0.0709610576658464,-0.0841498636215192,-0.147380249535932
"chr19-31445001-31450000",0.866307947282059,-0.351905256180038,-0.2056959920149,-0.197568514220843,-0.149898561130333,-0.328740820054969
"chr19-31450001-31455000",0.837060573643625,-0.31103331161277,-0.157328561054437,-0.121349952862922,-0.100414269676511,-0.0825758627643359
"chr19-31960001-31965000",-0.49099705924501,0.756730752494239,-0.320488340310786,-0.0602648423496054,-0.130699835809505,-0.163687710177458
"chr19-32060001-32065000",-0.732731617899857,0.809471834801478,-0.528195667133651,-0.11675080385126,-0.308912476679302,-0.336080965837589
"chr19-32625001-32630000",-0.748338069681748,0.791604204168695,-0.379307716610531,-0.0484690263278155,-0.422513255946525,-0.259013742826008
"chr19-32645001-32650000",-0.787843754468682,0.850844025754984,-0.53978545856245,-0.114084190428333,-0.445031707040584,-0.431968002046174
"chr19-32650001-32655000",-0.809016464145051,0.884476490744581,-0.88943768481341,-0.347724449424326,-0.550552181080914,-0.498391468757406
"chr19-32665001-32670000",-0.777265094203081,0.854517814166273,-0.446712073999423,-0.249593405315773,-0.347193282299163,-0.381877674594324
"chr19-33260001-33265000",-0.0592494300420986,-0.158712452739126,-0.101302431121299,-0.0677729635723045,-0.144279065409841,0.821054866625339
"chr19-33330001-33335000",-0.0519267350064289,-0.272806226154932,-0.153728872123099,-0.0225266447058907,-0.105473167204871,0.877835617049383
"chr19-33465001-33470000",-0.39282253574802,0.755214848987373,-0.333706119501173,-0.18332665430341,-0.188773755244559,-0.155077040107807
"chr19-34370001-34375000",-0.808787501807453,0.829727579754672,-0.429264739373192,-0.255200632520212,-0.211238945727027,-0.34506515794897
"chr19-34600001-34605000",-0.286787252810259,0.763345251984954,-0.18989300494852,-0.0398374922681187,-0.111367863133827,-0.0890497495413983
"chr19-35905001-35910000",-0.226499275462181,-0.335182840083406,-0.182769338624043,-0.0385768805967936,-0.26745935552456,0.951122068043432
"chr19-36090001-36095000",-0.574742465586238,0.802177555158366,-0.260483018493257,-0.179371998794741,-0.13211199571987,-0.289690746227591
"chr19-36100001-36105000",-0.806680114662689,0.819817449763599,-0.40669758909829,-0.233383414121872,-0.599631460815918,-0.555904276175746
"chr19-36180001-36185000",-0.393611981464985,0.778100033889863,-0.298574110514296,-0.161251242298277,-0.170417641348384,-0.165601181532261
"chr19-37250001-37255000",-0.710924689925141,0.755820832634057,-0.317732742895932,-0.175755384200923,-0.446379031910443,-0.533805769511024
"chr19-37340001-37345000",-0.512237797238902,0.801198205989774,-0.345847537650461,-0.0381516354823106,-0.155540543376496,-0.14229953769571
"chr19-37345001-37350000",-0.523036424925319,0.817926257154846,-0.143607988547148,-0.114805035568493,-0.160850289080406,-0.266063963450159
"chr19-37550001-37555000",-0.599598962478521,0.75260299182298,-0.139027069894695,-0.0588342131088622,-0.110395804292083,-0.180138720139457
"NA.11",NA,NA,NA,NA,NA,NA
"chr19-37855001-37860000",-0.363749672080092,0.756695946150825,-0.149604901454793,-0.0907526446585798,-0.125460760942997,-0.083464389365314
"chr19-38045001-38050000",-0.107349358241575,-0.117070606329937,-0.0694674457074636,-0.0520749445151369,-0.240570231359192,0.821658545761224
"chr19-38090001-38095000",-0.534273866428545,0.771669964853253,-0.275957072590811,-0.072093329864776,-0.161773538491417,-0.310275460143472
"chr19-38170001-38175000",-0.836225214030764,0.829926923051707,-0.551472531753592,-0.133285059082152,-0.453243374051033,-0.49890203431481
"chr19-38180001-38185000",-0.0496148663249227,-0.274991022023615,-0.119238931142021,-0.0374344882530547,0.862577295543112,-0.0588337849758069
"chr19-39030001-39035000",-0.732483935987012,0.780874418557213,-0.713148937607043,-0.153701869722034,-0.403192949472987,-0.394667399366879
"chr19-39335001-39340000",-0.161797200587074,-0.136861288700312,0.0729594275282749,0.00425836118730811,-0.287786711581922,0.771736658566905
"chr19-39815001-39820000",-0.533022608581354,0.808746982326192,-0.341581114312986,-0.0350691963996699,-0.135762856092444,-0.292022399333436
"chr19-39940001-39945000",-0.135473642897963,-0.141296213539631,-0.0570879645257478,0.00290719042033414,-0.0494622909126526,0.775086722885066
"chr19-40005001-40010000",-0.311884778257941,0.768144645343952,-0.110106710548984,-0.103790882112769,-0.194059471126856,-0.258308714132364
"chr19-40340001-40345000",-0.736788911669493,0.807488277373741,-0.711679461853174,-0.214903075643514,-0.479168755450399,-0.448542925161074
"chr19-41175001-41180000",-0.161338050490747,-0.19550004367654,-0.107295690534786,-0.0293219791639166,-0.00533203063437712,0.86477928857417
"chr19-41190001-41195000",-0.0777654920249217,-0.143726686942903,-0.16296826609085,0.0480409242592256,-0.0558254581361088,0.815606702528973
"chr19-41230001-41235000",-0.0270579066071834,-0.211883152545251,-0.113473693917544,-0.102727381257632,0.010173049375734,0.791650460885404
"chr19-41430001-41435000",-0.784279699273977,0.808218648245359,-0.723098197598932,-0.228464613620959,-0.473642902534281,-0.393954959701465
"chr19-41475001-41480000",-0.0755030282350108,-0.482239401221735,0.823425123281262,0.0574371617226506,-0.0736620427256427,-0.0852298000461264
"chr19-41480001-41485000",-0.0914637291516556,-0.320225567533778,0.850676191746062,-0.0416619245307642,-0.116310445922735,-0.0897584232220536
"chr19-41545001-41550000",-0.240290270116012,-0.301680040414028,0.198141329464212,-0.155552663566106,-0.0869496130961634,0.759955457854878
"chr19-41965001-41970000",-0.375057471468419,0.771675792098659,-0.158881518868707,0.0326086738485334,-0.132085744763324,-0.131712413896687
"chr19-41975001-41980000",-0.879473111907664,0.853915574823547,-0.505450297884249,-0.263189889172837,-0.286851331303713,-0.252128346740947
"chr19-41980001-41985000",-0.864302494732199,0.840203032511749,-0.428780289904311,-0.114755327335165,-0.273664495723684,-0.285490166805184
"chr19-41990001-41995000",-0.852927599542046,0.898402219338002,-0.890488524116472,-0.431968337819058,-0.745758013834266,-0.704200630916472
"chr19-42020001-42025000",-0.767660217415418,0.854550878325652,-0.541923922701495,-0.118733836910612,-0.322385704496172,-0.305146803628359
"chr19-42025001-42030000",-0.345273119819768,0.792140610284754,-0.30656202576163,-0.12226796547764,-0.146512728325317,-0.173087932153549
"chr19-42035001-42040000",-0.823658255513623,0.858643339292437,-0.668978889865876,-0.101527547579874,-0.476800143243512,-0.435181405142337
"chr19-42120001-42125000",-0.132331192990359,-0.147884059205791,-0.0572539484056452,-0.023932545698793,-0.156121196554402,0.84433924738989
"chr19-42125001-42130000",-0.0924825329818045,-0.211537963451145,-0.0375000878150424,0.0110540263102226,0.00198296231243646,0.812602134350381
"chr19-42200001-42205000",-0.200498167755893,-0.0715324713715686,-0.0404471231533546,-0.0969911717264215,-0.179917486062776,0.79661338433273
"chr19-42365001-42370000",-0.723852102635288,0.758142750022854,-0.423593035357154,-0.146560459162123,-0.199435934704239,-0.282648944085128
"chr19-42850001-42855000",0.80965512941743,-0.154713377171489,-0.226187708398344,-0.20098536276305,-0.225075236775925,-0.337625479559971
"chr19-44145001-44150000",-0.249284750432393,0.754287581298781,-0.10130757810721,-0.0588624531901371,-0.245885336945903,-0.142596619810546
"chr19-44150001-44155000",-0.39934466709208,0.911612699996393,-0.199898876591771,-0.039553525983796,-0.230765063546351,-0.213078119307373
"chr19-44255001-44260000",-0.816434554742221,0.790347072708237,-0.291826461149328,-0.244457310454108,-0.247122779572646,-0.193142456319022
"chr19-44585001-44590000",-0.585299644124106,0.750278087523047,-0.150189978021873,-0.0811266707665472,-0.0962177854258469,-0.0978858741461519
"chr19-44590001-44595000",-0.851049370935617,0.842541251767528,-0.429019614659267,-0.275293714834418,-0.357071934569573,-0.298059515672341
"chr19-44625001-44630000",-0.508946415002683,0.75143574815282,-0.104020314650697,-0.108724725707073,-0.165615990985876,-0.15675806054202
"chr19-44645001-44650000",-0.751984662520301,0.770786409175943,-0.365739388755938,-0.157525468093154,-0.29272551557102,-0.496946447615821
"chr19-45045001-45050000",-0.355536541419511,0.755860425579868,-0.333234983609449,-0.152483921652804,-0.183653188141768,-0.0941727590694222
"chr19-45170001-45175000",-0.169664050603738,-0.163417166518314,0.824311331258705,0.0358824227867404,-0.125262444382052,-0.161519267060736
"chr19-45210001-45215000",-0.15948948766532,-0.160843531896498,0.797095286132674,-0.0274461166354753,-0.025134978652729,-0.186717985987294
"chr19-45290001-45295000",-0.511003365989399,0.831141463243651,-0.36857900783206,-0.169676104245361,-0.163551466553374,-0.341875428000409
"chr19-45310001-45315000",-0.767407146967667,0.820931228422509,-0.382913016934612,-0.238989890559546,-0.2645416975848,-0.304742389599619
"chr19-45315001-45320000",-0.447066179854878,0.816514782300891,-0.20315634103788,-0.136507535742862,-0.218043027981987,-0.292987640937421
"chr19-45320001-45325000",-0.906842002003792,0.932277313776886,-0.8201430956305,-0.214918987361957,-0.752521881553865,-0.862159520570866
"chr19-45400001-45405000",-0.740046782146515,0.752413723612666,-0.445991105952493,-0.257202973163859,-0.618732082153121,-0.664697809967841
"chr19-45560001-45565000",-0.688571672631541,0.762813395202746,-0.144333430027059,-0.204180167258515,-0.126519108667997,-0.292762341039081
"chr19-45565001-45570000",-0.81473542611681,0.817237174934635,-0.389843692180308,-0.239484018854754,-0.178676027754868,-0.304065490746346
"chr19-45570001-45575000",-0.828753789163022,0.825615556753653,-0.573589599531272,-0.320387538757593,-0.283438195255376,-0.51207869919188
"chr19-45575001-45580000",-0.733898662580446,0.800564947416073,-0.476508085025178,-0.265395583873547,-0.194279318319147,-0.522771451525608
"chr19-45595001-45600000",-0.252531052710803,-0.232258257899519,0.240094110561625,-0.196323650270014,0.759580422091269,-0.10419911839997
"chr19-45785001-45790000",-0.755249321343446,0.761934408757428,-0.275846356955602,-0.0638414816308131,-0.237737596682417,-0.358434985912102
"chr19-45955001-45960000",-0.218126011352995,-0.512600883620911,0.953841007940744,0.00486554659051676,-0.250875352253266,-0.286111771256367
"chr19-45970001-45975000",-0.15059327729412,-0.242515326838754,0.841951529746653,-0.15026064687773,-0.184621961346092,-0.0842868894086954
"chr19-46370001-46375000",-0.693631056751901,0.764204618748861,-0.593903747837568,-0.212442000618239,-0.358704611956875,-0.577367484631481
"chr19-46380001-46385000",-0.629462852177566,0.772150843028034,-0.446959010068726,-0.116331062157802,-0.198162561225844,-0.24621636000869
"chr19-46480001-46485000",0.861615520233382,-0.560733948925637,-0.231396903758384,-0.185808872953437,-0.0169052384430873,-0.215062507938117
